espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-finance-014,Mosharraf Hossain,Pacific Basin Finance Journal,Does national culture affect cash holdings of social enterprises? Evidence from microfinance institutions,2026,3,Shahadat Hossain; Mosharraf Hossain; Lee Smales,A,,10.1016/j.pacfin.2026.103203,https://doi.org/10.1016/j.pacfin.2026.103203,https://research-repository.uwa.edu.au/en/publications/does-national-culture-affect-cash-holdings-of-social-enterprises-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,does-national-culture-affect-cash-holdings-of-social-enterprises-,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2026,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,International Journal of Managerial Finance,"Green Financing Policy, and Bank Performance and Risk: Evidence from a Developing Economy",2026,3,Mahmoud Agha; Mosharraf Hossain; Md Shajul Islam,A,,,https://research-repository.uwa.edu.au/en/publications/green-financing-policy-and-bank-performance-and-risk-evidence-fro/,https://research-repository.uwa.edu.au/en/publications/green-financing-policy-and-bank-performance-and-risk-evidence-fro/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,green-financing-policy-and-bank-performance-and-risk-evidence-fro,1743-9132,,Research output: Contribution to journal › Article › peer-review,Accepted/In press - 3 Aug 2026,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,International review of economics & finance,National culture and environmental management activism of microfinance institutions,2026,4,Shahadat Hossain; Mohammed Khan; Mosharraf Hossain; Lee Smales,A,,10.1016/j.iref.2026.105380,https://doi.org/10.1016/j.iref.2026.105380,https://research-repository.uwa.edu.au/en/publications/national-culture-and-environmental-management-activism-of-microfi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,national-culture-and-environmental-management-activism-of-microfi,1059-0560,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2026,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,The British Accounting Review,Do Client Protection Principles Matter for the Economic and Social Performance of Microfinance Institutions?,2025,3,Shahadat Hossain; Mosharraf Hossain; Vincent Chong,A*,,10.1016/j.bar.2024.101493,https://doi.org/10.1016/j.bar.2024.101493,https://research-repository.uwa.edu.au/en/publications/do-client-protection-principles-matter-for-the-economic-and-socia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,do-client-protection-principles-matter-for-the-economic-and-socia,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,International Journal of Managerial Finance,Green finance when stakeholders’ interests collide with each other: The case of Bangladesh,2024,3,Mahmoud Agha; Md Mosharraf Hossain; Md Shajul Islam,A,,10.1108/IJMF-03-2023-0158,https://doi.org/10.1108/IJMF-03-2023-0158,https://research-repository.uwa.edu.au/en/publications/green-finance-when-stakeholders-interests-collide-with-each-other/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,green-finance-when-stakeholders-interests-collide-with-each-other,1743-9132,,Research output: Contribution to journal › Article › peer-review,Published - 24 Oct 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,Business Strategy and the Environment,The reputational costs of corporate environmental underperformance: evidence from China,2024,3,Mosharraf Hossain; Lafang Wang; Jing Yu,A,,10.1002/bse.3528,https://doi.org/10.1002/bse.3528,https://research-repository.uwa.edu.au/en/publications/the-reputational-costs-of-corporate-environmental-underperformanc/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,the-reputational-costs-of-corporate-environmental-underperformanc,0964-4733,,Research output: Contribution to journal › Article › peer-review,Published - Feb 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,International Review of Financial Analysis,Are board monitoring and CEO incentives substitutes for each other? Evidence from Australian market reaction to acquisition announcements,2022,2,Mahmoud Agha; Mosharraf Hossain,A,,10.1016/j.irfa.2022.102042,https://doi.org/10.1016/j.irfa.2022.102042,https://research-repository.uwa.edu.au/en/publications/are-board-monitoring-and-ceo-incentives-substitutes-for-each-othe/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,are-board-monitoring-and-ceo-incentives-substitutes-for-each-othe,1057-5219,,Research output: Contribution to journal › Article › peer-review,Published - May 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,International Review of Financial Analysis,The performance and motivation of serial acquisitions: Evidence from Australia,2021,3,Mosharraf Hossain; Man Duy Pham; Nahid Islam,A,,10.1016/j.irfa.2021.101827,https://doi.org/10.1016/j.irfa.2021.101827,https://research-repository.uwa.edu.au/en/publications/the-performance-and-motivation-of-serial-acquisitions-evidence-fr/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,the-performance-and-motivation-of-serial-acquisitions-evidence-fr,1057-5219,,Research output: Contribution to journal › Article › peer-review,Published - Oct 2021,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,Global Finance Journal,The information content of director trading: evidence from acquisition announcements in Australia,2020,3,Md Mosharraf Hossain; Richard Heaney; Jing Yu,A,,10.1016/j.gfj.2018.09.001,https://doi.org/10.1016/j.gfj.2018.09.001,https://research-repository.uwa.edu.au/en/publications/the-information-content-of-director-trading-evidence-from-acquisi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,the-information-content-of-director-trading-evidence-from-acquisi,1044-0283,,Research output: Contribution to journal › Article › peer-review,Published - May 2020,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-014,Mosharraf Hossain,,A study of acquiring firm returns around merger and acquisition (M&A)announcements with a focus on multiple acquisitions and director trading,2016,1,Md Mosharraf Hossain,,,,https://research-repository.uwa.edu.au/en/publications/a-study-of-acquiring-firm-returns-around-merger-and-acquisition-m/,https://research-repository.uwa.edu.au/en/publications/a-study-of-acquiring-firm-returns-around-merger-and-acquisition-m/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-014,a-study-of-acquiring-firm-returns-around-merger-and-acquisition-m,,,Research output: Thesis › Doctoral Thesis,Unpublished - 2016,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Economic Review,Great (Retirement) Expectations: A Review of Retirement Income Policy and Changes to Expected and Preferred Retirement Age of Australian Workers,2026,3,Paul Gerrans; Ingebjorg Kristoffersen; Joanne K. Earl,B,,10.1111/1467-8462.70040,https://doi.org/10.1111/1467-8462.70040,https://research-repository.uwa.edu.au/en/publications/great-retirement-expectations-a-review-of-retirement-income-polic/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,great-retirement-expectations-a-review-of-retirement-income-polic,0004-9018,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2026,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Review of Economics of the Household,Intergenerational financial literacy transmission: Sources of bias using national survey data,2026,2,Ingebjørg Kristoffersen; Paul Gerrans,A,,10.1007/s11150-026-09842-4,https://doi.org/10.1007/s11150-026-09842-4,https://research-repository.uwa.edu.au/en/publications/intergenerational-financial-literacy-transmission-sources-of-bias/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,intergenerational-financial-literacy-transmission-sources-of-bias,1569-5239,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 24 Mar 2026,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,WORK AGING AND RETIREMENT,"Integrating career, health, and finance in a holistic retirement planning intervention for Australian older workers",2025,5,Anna Mooney; Joanne Earl; Paul Gerrans; Chanaka Wijeratne; Carl Mooney,B,,10.1093/workar/waad029,https://doi.org/10.1093/workar/waad029,https://research-repository.uwa.edu.au/en/publications/integrating-career-health-and-finance-in-a-holistic-retirement-pl/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,integrating-career-health-and-finance-in-a-holistic-retirement-pl,2054-4642,,Research output: Contribution to journal › Article › peer-review,Published - Jan 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Pacific Basin Finance Journal,More than objective knowledge: Exploring heterogeneity in individuals' response to a financial education initiative across multiple financial literacy domains,2025,4,Paul Gerrans; Arvid O.I. Hoffmann; Simon J. McNair; Jason I. Pallant,A,,10.1016/j.pacfin.2025.102669,https://doi.org/10.1016/j.pacfin.2025.102669,https://research-repository.uwa.edu.au/en/publications/more-than-objective-knowledge-exploring-heterogeneity-in-individu/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,more-than-objective-knowledge-exploring-heterogeneity-in-individu,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,International Journal of Bank Marketing,The important role of intention and financial literacy in pension plan members' retirement savings behaviors during COVID-19,2025,3,Suntharee Lhaopadchan; Paul Gerrans; Sirimon Treepongkaruna,A,,10.1108/IJBM-04-2024-0194,https://doi.org/10.1108/IJBM-04-2024-0194,https://research-repository.uwa.edu.au/en/publications/the-important-role-of-intention-and-financial-literacy-in-pension/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-important-role-of-intention-and-financial-literacy-in-pension,0265-2323,,Research output: Contribution to journal › Article › peer-review,Published - 23 May 2025,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Pacific Basin Finance Journal,Retirement savings behaviours and COVID-19: Evidence from Thailand,2024,3,Suntharee Lhaopadchan; Paul Gerrans; Sirimon Treepongkaruna,A,,10.1016/j.pacfin.2024.102349,https://doi.org/10.1016/j.pacfin.2024.102349,https://research-repository.uwa.edu.au/en/publications/retirement-savings-behaviours-and-covid-19-evidence-from-thailand/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,retirement-savings-behaviours-and-covid-19-evidence-from-thailand,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2024,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Consumer Affairs,Explaining consumers' progress through life insurance decision states: The role of personal values and consumer characteristics,2023,4,Hazel Bateman; Paul Gerrans; Susan Thorp; Yunbo Zeng,A,,10.1111/joca.12524,https://doi.org/10.1111/joca.12524,https://research-repository.uwa.edu.au/en/publications/explaining-consumers-progress-through-life-insurance-decision-sta/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,explaining-consumers-progress-through-life-insurance-decision-sta,0022-0078,,Research output: Contribution to journal › Article › peer-review,Published - 1 Jul 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Personality and Individual Differences,Financial literacy mediates the effect between verbal intelligence and financial anxiety,2023,3,Gilles E. Gignac; Paul Gerrans; Camilla B. Andersen,A,,10.1016/j.paid.2022.112025,https://doi.org/10.1016/j.paid.2022.112025,https://research-repository.uwa.edu.au/en/publications/financial-literacy-mediates-the-effect-between-verbal-intelligenc/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,financial-literacy-mediates-the-effect-between-verbal-intelligenc,0191-8869,,Research output: Contribution to journal › Article › peer-review,Published - Mar 2023,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Intelligence,The association between intelligence and financial literacy: A conceptual and meta-analytic review,2023,4,Zoe Callis; Paul Gerrans; Dana Walker; Gilles Gignac,,,10.1016/j.intell.2023.101781,https://doi.org/10.1016/j.intell.2023.101781,https://research-repository.uwa.edu.au/en/publications/the-association-between-intelligence-and-financial-literacy-a-con/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-association-between-intelligence-and-financial-literacy-a-con,0160-2896,,Research output: Contribution to journal › Review article › peer-review,Published - Sept 2023,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Financial Literacy and Wellbeing,The fear of missing out on cryptocurrency and stock investments: Direct and indirect effects of financial literacy and risk tolerance,2023,3,Paul Gerrans; Sherin Abisekaraj; Frank Liu,,,10.1017/flw.2023.6,https://doi.org/10.1017/flw.2023.6,https://research-repository.uwa.edu.au/en/publications/the-fear-of-missing-out-on-cryptocurrency-and-stock-investments-d/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-fear-of-missing-out-on-cryptocurrency-and-stock-investments-d,2753-3212,,Research output: Contribution to journal › Article › peer-review,Published - 28 Apr 2023,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,European Journal of Personality,Are value–behavior relations stronger than previously thought? It depends on value importance,2022,7,Julie Anne Lee; Anat Bardi; Paul Gerrans; Joanne Sneddon; Hesterina VanHerk; Uwana Evers; Shalom Schwartz,A,,10.1177/08902070211002965,https://doi.org/10.1177/08902070211002965,https://research-repository.uwa.edu.au/en/publications/are-valuebehavior-relations-stronger-than-previously-thought-it-d/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,are-valuebehavior-relations-stronger-than-previously-thought-it-d,0890-2070,,Research output: Contribution to journal › Article › peer-review,Published - 1 Mar 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Management,Fintech and responsibility: Buy-now-pay-later arrangements,2022,3,Paul Gerrans; Dirk G. Baur; Shane Lavagna-Slater,A,,10.1177/03128962211032448,https://doi.org/10.1177/03128962211032448,https://research-repository.uwa.edu.au/en/publications/fintech-and-responsibility-buy-now-pay-later-arrangements/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,fintech-and-responsibility-buy-now-pay-later-arrangements,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - Aug 2022,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,PLoS One,Converting the maybes: Crucial for a successful COVID-19 vaccination strategy,2021,6,Katie Attwell; Joshua Lake; Joanne Sneddon; Paul Gerrans; Chris Blyth; Julie Lee,,,10.1371/journal.pone.0245907,https://doi.org/10.1371/journal.pone.0245907,https://research-repository.uwa.edu.au/en/publications/converting-the-maybes-crucial-for-a-successful-covid-19-vaccinati/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,converting-the-maybes-crucial-for-a-successful-covid-19-vaccinati,1932-6203,,Research output: Contribution to journal › Article › peer-review,Published - Jan 2021,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Pacific Basin Finance Journal,"Undergraduate student financial education interventions: Medium term evidence of retention, decay, and confidence in financial literacy",2021,1,Paul Gerrans,A,,10.1016/j.pacfin.2021.101552,https://doi.org/10.1016/j.pacfin.2021.101552,https://research-repository.uwa.edu.au/en/publications/undergraduate-student-financial-education-interventions-medium-te/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,undergraduate-student-financial-education-interventions-medium-te,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2021,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Personality and Individual Differences,"We're all in this together, but for different reasons: Social values and social actions that affect COVID-19 preventative behaviors",2021,6,Joshua Lake; Paul Gerrans; Joanne Sneddon; Katie Attwell; Linda Courtenay Botterill; Julie Anne Lee,A,,10.1016/j.paid.2021.110868,https://doi.org/10.1016/j.paid.2021.110868,https://research-repository.uwa.edu.au/en/publications/were-all-in-this-together-but-for-different-reasons-social-values/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,were-all-in-this-together-but-for-different-reasons-social-values,0191-8869,,Research output: Contribution to journal › Article › peer-review,Published - Aug 2021,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Accounting and Finance,Determinants of seeking advice within defined contribution retirement savings schemes,2019,3,Gordon L. Clark; Maurizio Fiaschetti; Paul Gerrans,A,,10.1111/acfi.12397,https://doi.org/10.1111/acfi.12397,https://research-repository.uwa.edu.au/en/publications/determinants-of-seeking-advice-within-defined-contribution-retire/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,determinants-of-seeking-advice-within-defined-contribution-retire,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - Apr 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Accounting and Finance,"The impact of undergraduate personal finance education on individual financial literacy, attitudes and intentions",2019,2,Paul Gerrans; Richard Heaney,A,,10.1111/acfi.12247,https://doi.org/10.1111/acfi.12247,https://research-repository.uwa.edu.au/en/publications/the-impact-of-undergraduate-personal-finance-education-on-individ/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-impact-of-undergraduate-personal-finance-education-on-individ,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - Mar 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Financial Analysts Journal,Trusting Clients' Financial Risk Tolerance Survey Scores,2019,3,Neil Hartnett; Paul Gerrans; Robert Faff,A,,10.1080/0015198X.2019.1575160,https://doi.org/10.1080/0015198X.2019.1575160,https://research-repository.uwa.edu.au/en/publications/trusting-clients-financial-risk-tolerance-survey-scores/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,trusting-clients-financial-risk-tolerance-survey-scores,0015-198X,,Research output: Contribution to journal › Article › peer-review,Published - 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Feminist Economics,Why Women Have Lower Retirement Savings: The Australian Case,2019,5,Jun Feng; Paul Gerrans; Carly Moulang; Noel Whiteside; Maria Strydom,A,,10.1080/13545701.2018.1533250,https://doi.org/10.1080/13545701.2018.1533250,https://research-repository.uwa.edu.au/en/publications/why-women-have-lower-retirement-savings-the-australian-case/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,why-women-have-lower-retirement-savings-the-australian-case,1354-5701,,Research output: Contribution to journal › Article › peer-review,Published - 2 Jan 2019,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Pacific Basin Finance Journal,Individual and peer effects in retirement savings investment choices,2018,4,Paul Gerrans; Carly Moulang; Jun Feng; Maria Strydom,A,,10.1016/j.pacfin.2017.11.001,https://doi.org/10.1016/j.pacfin.2017.11.001,https://research-repository.uwa.edu.au/en/publications/individual-and-peer-effects-in-retirement-savings-investment-choi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,individual-and-peer-effects-in-retirement-savings-investment-choi,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - 1 Feb 2018,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Consumer Affairs,"Financial Adviser Anxiety, Financial Literacy, and Financial Advice Seeking",2017,2,Paul Gerrans; Douglas A. Hershey,A,,10.1111/joca.12120,https://doi.org/10.1111/joca.12120,https://research-repository.uwa.edu.au/en/publications/financial-adviser-anxiety-financial-literacy-and-financial-advice/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,financial-adviser-anxiety-financial-literacy-and-financial-advice,0022-0078,,Research output: Contribution to journal › Article › peer-review,Published - 1 Mar 2017,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,JASSA: JOURNAL OF THE AUSTRALIAN SOCIETY OF SECURITY ANALYSTS,Investment Strategy On Retirement Savings: An analysis of the experience of fund members,2016,4,Paul Gerrans; M. Strydom; C. Moulang; J. Feng,B,,,https://research-repository.uwa.edu.au/en/publications/investment-strategy-on-retirement-savings-an-analysis-of-the-expe/,https://research-repository.uwa.edu.au/en/publications/investment-strategy-on-retirement-savings-an-analysis-of-the-expe/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,investment-strategy-on-retirement-savings-an-analysis-of-the-expe,0313-5934,,Research output: Contribution to journal › Article › peer-review,Published - 2016,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,JASSA: JOURNAL OF THE AUSTRALIAN SOCIETY OF SECURITY ANALYSTS,Patterns Of Voluntary Contributions To Superannuation: A longitudinal analysis,2016,2,J. Feng; Paul Gerrans,B,,,https://research-repository.uwa.edu.au/en/publications/patterns-of-voluntary-contributions-to-superannuation-a-longitudi/,https://research-repository.uwa.edu.au/en/publications/patterns-of-voluntary-contributions-to-superannuation-a-longitudi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,patterns-of-voluntary-contributions-to-superannuation-a-longitudi,0313-5934,,Research output: Contribution to journal › Article › peer-review,Published - 2016,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,WORK AGING AND RETIREMENT,Perceptions of Retirement Savings Relative to Peers,2016,4,J. L. Koposko; H. Kiso; D. A. A. Hershey; Paul Gerrans,B,,10.1093/workar/wav019,https://doi.org/10.1093/workar/wav019,https://research-repository.uwa.edu.au/en/publications/perceptions-of-retirement-savings-relative-to-peers/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,perceptions-of-retirement-savings-relative-to-peers,2054-4642,,Research output: Contribution to journal › Article › peer-review,Published - 1 Jan 2016,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Psychology,A mediating role for anticipated regret in predicting retirement savings intention between groups with (without) past behaviour,2015,3,G. Croy; Paul Gerrans; C.P. Speelman,,,10.1111/ajpy.12070,https://doi.org/10.1111/ajpy.12070,https://research-repository.uwa.edu.au/en/publications/a-mediating-role-for-anticipated-regret-in-predicting-retirement-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,a-mediating-role-for-anticipated-regret-in-predicting-retirement-,0004-9530,,Research output: Contribution to journal › Article › peer-review,Published - 2015,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Leisure Sciences,"Active and Adjusted: Investigating the Contribution of Leisure, Health and Psychosocial Factors to Retirement Adjustment",2015,3,J.K. Earl; Paul Gerrans; V.A. Halim,A,,10.1080/01490400.2015.1021881,https://doi.org/10.1080/01490400.2015.1021881,https://research-repository.uwa.edu.au/en/publications/active-and-adjusted-investigating-the-contribution-of-leisure-hea/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,active-and-adjusted-investigating-the-contribution-of-leisure-hea,0149-0400,,Research output: Contribution to journal › Article › peer-review,Published - 2015,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Management,"Financial literacy, financial judgement, and retirement self-efficacy of older trustees of self-managed superannuation funds",2015,4,J.K. Earl; Paul Gerrans; A. Asher; J. Woodside,A,,10.1177/0312896215572155,https://doi.org/10.1177/0312896215572155,https://research-repository.uwa.edu.au/en/publications/financial-literacy-financial-judgement-and-retirement-self-effica/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,financial-literacy-financial-judgement-and-retirement-self-effica,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - 2015,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Accounting and Finance,Individual financial risk tolerance and the global financial crisis,2015,3,Paul Gerrans; R. Faff; N. Hartnett,A,,10.1111/acfi.12053,https://doi.org/10.1111/acfi.12053,https://research-repository.uwa.edu.au/en/publications/individual-financial-risk-tolerance-and-the-global-financial-cris/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,individual-financial-risk-tolerance-and-the-global-financial-cris,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 2015,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of the Asia Pacific Economy,Retirement savings investment decisions: evidence from Malaysia,2015,2,N. Jamaludin; Paul Gerrans,B,,10.1080/13547860.2015.1045324,https://doi.org/10.1080/13547860.2015.1045324,https://research-repository.uwa.edu.au/en/publications/retirement-savings-investment-decisions-evidence-from-malaysia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,retirement-savings-investment-decisions-evidence-from-malaysia,1354-7860,,Research output: Contribution to journal › Article › peer-review,Published - 2015,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Memory and Cognition,Does the cognitive reflection test measure cognitive reflection? A mathematical modeling approach,2014,2,G. Campitelli; Paul Gerrans,,,10.3758/s13421-013-0367-9,https://doi.org/10.3758/s13421-013-0367-9,https://research-repository.uwa.edu.au/en/publications/does-the-cognitive-reflection-test-measure-cognitive-reflection-a/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,does-the-cognitive-reflection-test-measure-cognitive-reflection-a,0090-502X,,Research output: Contribution to journal › Article › peer-review,Published - 2014,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Australian Journal of Management,Individual investor portfolio performance in retirement savings accounts,2014,3,S Gan; Richard Heaney; Paul Gerrans,A,,10.1177/0312896214528187,https://doi.org/10.1177/0312896214528187,https://research-repository.uwa.edu.au/en/publications/individual-investor-portfolio-performance-in-retirement-savings-a/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,individual-investor-portfolio-performance-in-retirement-savings-a,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - 2014,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Pacific Basin Finance Journal,Retirement savings investment choices: Sophisticated or naive?,2014,2,Paul Gerrans; G. Yap,A,,10.1016/j.pacfin.2014.10.005,https://doi.org/10.1016/j.pacfin.2014.10.005,https://research-repository.uwa.edu.au/en/publications/retirement-savings-investment-choices-sophisticated-or-naive/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,retirement-savings-investment-choices-sophisticated-or-naive,0927-538X,,Research output: Contribution to journal › Article › peer-review,Published - 2014,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-015,Paul Gerrans,Journal of Family and Economic Issues,The Relationship Between Personal Financial Wellness and Financial Wellbeing: A Structural Equation Modelling Approach,2014,3,Paul Gerrans; C.P. Speelman; G. Campitelli,B,,10.1007/s10834-013-9358-z,https://doi.org/10.1007/s10834-013-9358-z,https://research-repository.uwa.edu.au/en/publications/the-relationship-between-personal-financial-wellness-and-financia/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-015,the-relationship-between-personal-financial-wellness-and-financia,1058-0476,,Research output: Contribution to journal › Article › peer-review,Published - 2014,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
